type,label
http://www.wikidata.org/entity/Q13442814,wetenschappelijk artikel
http://www.wikidata.org/entity/Q13442814,wissenschaftlicher Artikel
http://www.wikidata.org/entity/Q13442814,znanstveni članek
http://www.wikidata.org/entity/Q134556,Single
http://www.wikidata.org/entity/Q134556,single
http://www.wikidata.org/entity/Q134556,single
http://www.wikidata.org/entity/Q134556,glasbeni singl
http://www.wikidata.org/entity/Q134556,single
http://www.wikidata.org/entity/Q13464614,ceramic art
http://www.wikidata.org/entity/Q13464614,keramiikka
http://www.wikidata.org/entity/Q13464614,Keramikkunst
http://www.wikidata.org/entity/Q13464614,keramische kunst
http://www.wikidata.org/entity/Q13464614,umetniška keramika
http://www.wikidata.org/entity/Q1346592,bitext
http://www.wikidata.org/entity/Q1346592,parallelle tekst
http://www.wikidata.org/entity/Q1346592,Paralleltext
http://www.wikidata.org/entity/Q1347298,Feuilletonroman
http://www.wikidata.org/entity/Q1347298,serialized fiction
http://www.wikidata.org/entity/Q1347298,romanreeks
http://www.wikidata.org/entity/Q1347298,jatkokirja
http://www.wikidata.org/entity/Q1347298,Feljtonski roman
http://www.wikidata.org/entity/Q1348006,city block
http://www.wikidata.org/entity/Q1348006,Häuserblock
http://www.wikidata.org/entity/Q1348006,huizenblok
http://www.wikidata.org/entity/Q1348006,kortteli
http://www.wikidata.org/entity/Q1348305,Errata
http://www.wikidata.org/entity/Q1348305,erratum
http://www.wikidata.org/entity/Q1348305,erratum
http://www.wikidata.org/entity/Q134995,bibliography
http://www.wikidata.org/entity/Q134995,bibliografija
http://www.wikidata.org/entity/Q134995,bibliografie
http://www.wikidata.org/entity/Q134995,bibliografia
http://www.wikidata.org/entity/Q134995,Bibliografie
http://www.wikidata.org/entity/Q1355866,dollhouse
http://www.wikidata.org/entity/Q1355866,nukkekoti
http://www.wikidata.org/entity/Q1355866,poppenhuis
http://www.wikidata.org/entity/Q1355866,Puppenstube
http://www.wikidata.org/entity/Q13578361,epitaaf
http://www.wikidata.org/entity/Q13578361,epitaph
http://www.wikidata.org/entity/Q13578361,Epitaph
http://www.wikidata.org/entity/Q13593966,kirjatrilogia
http://www.wikidata.org/entity/Q13593966,literaire trilogie
http://www.wikidata.org/entity/Q13593966,literary trilogy
http://www.wikidata.org/entity/Q13593966,Literaturtrilogie
http://www.wikidata.org/entity/Q1362225,pakhuis
http://www.wikidata.org/entity/Q1362225,warehouse
http://www.wikidata.org/entity/Q1362225,varastorakennus
http://www.wikidata.org/entity/Q1362225,Speicher
http://www.wikidata.org/entity/Q1363025,aviaario
http://www.wikidata.org/entity/Q1363025,aviary
http://www.wikidata.org/entity/Q1363025,Voliere
http://www.wikidata.org/entity/Q1363025,volière
http://www.wikidata.org/entity/Q13634881,jalankulkukäytävä
http://www.wikidata.org/entity/Q13634881,passage
http://www.wikidata.org/entity/Q13634881,Passage
http://www.wikidata.org/entity/Q13634881,passageway
http://www.wikidata.org/entity/Q1364150,Mautstelle
http://www.wikidata.org/entity/Q1364150,tollbooth
http://www.wikidata.org/entity/Q1364150,tolhuisje
http://www.wikidata.org/entity/Q1365179,Hôtel particulier
http://www.wikidata.org/entity/Q1365179,Hôtel particulier
http://www.wikidata.org/entity/Q1365179,private mansion
http://www.wikidata.org/entity/Q1365179,stadspaleis
http://www.wikidata.org/entity/Q1365218,music box
http://www.wikidata.org/entity/Q1365218,soittorasia
http://www.wikidata.org/entity/Q1365218,speeldoos
http://www.wikidata.org/entity/Q1365218,Spieldose
http://www.wikidata.org/entity/Q1366137,acidic oxide
http://www.wikidata.org/entity/Q136689,chalet
http://www.wikidata.org/entity/Q136689,Chalet
http://www.wikidata.org/entity/Q136689,chalet
http://www.wikidata.org/entity/Q136689,Alppimaja
http://www.wikidata.org/entity/Q1368848,kirjallisuuslehti
http://www.wikidata.org/entity/Q1368848,literair tijdschrift
http://www.wikidata.org/entity/Q1368848,literary magazine
http://www.wikidata.org/entity/Q1368848,Literaturzeitschrift
http://www.wikidata.org/entity/Q13691,artificial island
http://www.wikidata.org/entity/Q13691,keinotekoinen saari
http://www.wikidata.org/entity/Q13691,künstliche Insel
http://www.wikidata.org/entity/Q13691,kunstmatig eiland
http://www.wikidata.org/entity/Q13691604,squatter's house
http://www.wikidata.org/entity/Q13691604,kraakhuis
http://www.wikidata.org/entity/Q13691604,besetztes Haus
http://www.wikidata.org/entity/Q1370860,versdrama
http://www.wikidata.org/entity/Q1370860,Versdrama
http://www.wikidata.org/entity/Q1370860,verse drama
http://www.wikidata.org/entity/Q1371789,Ferienhaus
http://www.wikidata.org/entity/Q1371789,loma-asunto
http://www.wikidata.org/entity/Q1371789,vacation home
http://www.wikidata.org/entity/Q1371789,vakantiehuis
http://www.wikidata.org/entity/Q1371819,načrt
http://www.wikidata.org/entity/Q1371819,plan
http://www.wikidata.org/entity/Q1371819,plan
http://www.wikidata.org/entity/Q1371819,Plan
http://www.wikidata.org/entity/Q1371819,suunnitelma
http://www.wikidata.org/entity/Q1378975,convention center
http://www.wikidata.org/entity/Q1378975,Kongresszentrum
http://www.wikidata.org/entity/Q1378975,kongressikeskus
http://www.wikidata.org/entity/Q1378975,congrescentrum
http://www.wikidata.org/entity/Q1385450,dissertatie
http://www.wikidata.org/entity/Q1385450,dissertation
http://www.wikidata.org/entity/Q1385450,Hochschulschrift
http://www.wikidata.org/entity/Q1385450,väitöskirja
http://www.wikidata.org/entity/Q139106,engraving process
http://www.wikidata.org/entity/Q139106,graveertechniek
http://www.wikidata.org/entity/Q139106,gravura
http://www.wikidata.org/entity/Q139106,kaivertaminen
http://www.wikidata.org/entity/Q139106,Stich
http://www.wikidata.org/entity/Q1391420,ammattikirjallisuus
http://www.wikidata.org/entity/Q1391420,vakliteratuur
http://www.wikidata.org/entity/Q1391420,Fachliteratur
http://www.wikidata.org/entity/Q1391420,specialized literature
http://www.wikidata.org/entity/Q13928782,draw bridge
http://www.wikidata.org/entity/Q13928782,ophaalbrug
http://www.wikidata.org/entity/Q13928782,Zugbrücke
http://www.wikidata.org/entity/Q13995600,pandhof
http://www.wikidata.org/entity/Q1402443,border train station
http://www.wikidata.org/entity/Q1402443,Grenzbahnhof
http://www.wikidata.org/entity/Q1402592,saariryhmä
http://www.wikidata.org/entity/Q1402592,otoška skupina
http://www.wikidata.org/entity/Q1402592,island group
http://www.wikidata.org/entity/Q1402592,Inselgruppe
http://www.wikidata.org/entity/Q1402592,eilandengroep
http://www.wikidata.org/entity/Q1402709,locket
http://www.wikidata.org/entity/Q1402709,medaillon
http://www.wikidata.org/entity/Q1402709,Medaillon
http://www.wikidata.org/entity/Q1406161,artistic theme
http://www.wikidata.org/entity/Q1406161,artistiek thema
http://www.wikidata.org/entity/Q1406161,Sujet
http://www.wikidata.org/entity/Q1406161,taiteellinen teema
http://www.wikidata.org/entity/Q1406161,umetniški motiv
http://www.wikidata.org/entity/Q1406988,grand ensemble
http://www.wikidata.org/entity/Q1406988,Großwohnsiedlung
http://www.wikidata.org/entity/Q1407236,Stadtwaage
http://www.wikidata.org/entity/Q1407236,weigh house
http://www.wikidata.org/entity/Q1407236,waag
http://www.wikidata.org/entity/Q14092,gymnasium
http://www.wikidata.org/entity/Q14092,sportzaal
http://www.wikidata.org/entity/Q14092,Turnhalle
http://www.wikidata.org/entity/Q14092,voimistelusali
http://www.wikidata.org/entity/Q1414013,logboek
http://www.wikidata.org/entity/Q1414013,logbook
http://www.wikidata.org/entity/Q1414013,Logbuch
http://www.wikidata.org/entity/Q1414013,Lokikirja
http://www.wikidata.org/entity/Q1418387,eclipse cycle
http://www.wikidata.org/entity/Q1418387,Finsterniszyklus
http://www.wikidata.org/entity/Q14208553,Izum
http://www.wikidata.org/entity/Q14208553,uitvinding
http://www.wikidata.org/entity/Q14208553,keksintö
http://www.wikidata.org/entity/Q14208553,invention
http://www.wikidata.org/entity/Q14208553,Erfindung
http://www.wikidata.org/entity/Q1424449,hunting lodge
http://www.wikidata.org/entity/Q1424449,jachtslot
http://www.wikidata.org/entity/Q1424449,Jagdschloss
http://www.wikidata.org/entity/Q1424449,lovski dvorec
http://www.wikidata.org/entity/Q1424583,Grabkapelle
http://www.wikidata.org/entity/Q1424583,grafkapel
http://www.wikidata.org/entity/Q1424583,grobna kapela
http://www.wikidata.org/entity/Q1424583,hautakappeli
http://www.wikidata.org/entity/Q1424583,sepulchral chapel
http://www.wikidata.org/entity/Q1425895,celestial globe
http://www.wikidata.org/entity/Q1425895,zvezdni globus
http://www.wikidata.org/entity/Q1425895,hemelglobe
http://www.wikidata.org/entity/Q1425895,Himmelsglobus
http://www.wikidata.org/entity/Q1427951,climbing wall
http://www.wikidata.org/entity/Q1427951,kiipeilyseinä
http://www.wikidata.org/entity/Q1427951,Kletterwand
http://www.wikidata.org/entity/Q1427951,klimmuur
http://www.wikidata.org/entity/Q1427951,Plezalna stena
http://www.wikidata.org/entity/Q1429277,flora
http://www.wikidata.org/entity/Q1429277,flora
http://www.wikidata.org/entity/Q1429277,Flora
http://www.wikidata.org/entity/Q1429277,Retkeilykasvio
http://www.wikidata.org/entity/Q1430154,cloister
http://www.wikidata.org/entity/Q1430154,ristikäytävä
http://www.wikidata.org/entity/Q1430154,Križni hodnik
http://www.wikidata.org/entity/Q1430154,Kreuzgang
http://www.wikidata.org/entity/Q1430154,kloostergang
http://www.wikidata.org/entity/Q1435490,people's house
http://www.wikidata.org/entity/Q1435490,työväentalo
http://www.wikidata.org/entity/Q1435490,Volkshaus
http://www.wikidata.org/entity/Q1435490,volkshuis
http://www.wikidata.org/entity/Q143912,Triumphbogen
http://www.wikidata.org/entity/Q143912,triumphal arch
http://www.wikidata.org/entity/Q143912,triomfboog
http://www.wikidata.org/entity/Q143912,riemukaari
http://www.wikidata.org/entity/Q143912,Slavolok
http://www.wikidata.org/entity/Q1440300,näkötorni
http://www.wikidata.org/entity/Q1440300,observation tower
http://www.wikidata.org/entity/Q1440300,uitkijktoren
http://www.wikidata.org/entity/Q1440300,Aussichtsturm
http://www.wikidata.org/entity/Q1440453,Fragment
http://www.wikidata.org/entity/Q1440453,literary fragment
http://www.wikidata.org/entity/Q14406742,comic book series
http://www.wikidata.org/entity/Q14406742,Comicserie
http://www.wikidata.org/entity/Q14406742,sarjakuvakirjasarja
http://www.wikidata.org/entity/Q14406742,stripreeks
http://www.wikidata.org/entity/Q1441305,klinisches Zeichen
http://www.wikidata.org/entity/Q1441305,klinisch teken
http://www.wikidata.org/entity/Q1441305,klinični znak
http://www.wikidata.org/entity/Q1441305,kliininen oire
http://www.wikidata.org/entity/Q1441305,clinical sign
http://www.wikidata.org/entity/Q14514600,groep personages
http://www.wikidata.org/entity/Q14514600,group of fictional characters
http://www.wikidata.org/entity/Q14514600,Gruppe fiktiver Figuren
http://www.wikidata.org/entity/Q14514600,ryhmä fiktiivisiä hahmoja
http://www.wikidata.org/entity/Q14514600,skupina domišljijskih oseb
http://www.wikidata.org/entity/Q14552192,chapel-shrine
http://www.wikidata.org/entity/Q14552192,Heiligenhäuschen
http://www.wikidata.org/entity/Q14552192,kapelica
http://www.wikidata.org/entity/Q14552192,veldkapel
http://www.wikidata.org/entity/Q14562306,bas-relief
http://www.wikidata.org/entity/Q14562306,plitvi relief
http://www.wikidata.org/entity/Q14562306,bas-reliëf
http://www.wikidata.org/entity/Q14562306,Flachrelief
http://www.wikidata.org/entity/Q1457501,cemetery chapel
http://www.wikidata.org/entity/Q1457501,Friedhofskapelle
http://www.wikidata.org/entity/Q1457501,kerkhofkapel
http://www.wikidata.org/entity/Q1457501,pokopališka kapela
http://www.wikidata.org/entity/Q1457501,siunauskappeli
http://www.wikidata.org/entity/Q1459574,compendium
http://www.wikidata.org/entity/Q1459574,handboek
http://www.wikidata.org/entity/Q1459574,Handbuch
http://www.wikidata.org/entity/Q1459574,kompendij
http://www.wikidata.org/entity/Q1464916,declaration of independence
http://www.wikidata.org/entity/Q1464916,Unabhängigkeitserklärung
http://www.wikidata.org/entity/Q1464916,onafhankelijkheidsverklaring
http://www.wikidata.org/entity/Q1464916,itsenäisyysjulistus
http://www.wikidata.org/entity/Q14660,flag
http://www.wikidata.org/entity/Q14660,Flagge
http://www.wikidata.org/entity/Q14660,lippu
http://www.wikidata.org/entity/Q14660,vlag
http://www.wikidata.org/entity/Q14660,zastava
http://www.wikidata.org/entity/Q1473346,vitraj
http://www.wikidata.org/entity/Q1473346,stained glass
http://www.wikidata.org/entity/Q1473346,Glasmalerei
http://www.wikidata.org/entity/Q1473346,gebrandschilderd raam
http://www.wikidata.org/entity/Q1473346,lasimaalaus
http://www.wikidata.org/entity/Q14745,furniture
http://www.wikidata.org/entity/Q14745,huonekalu
http://www.wikidata.org/entity/Q14745,meubel
http://www.wikidata.org/entity/Q14745,Möbel
http://www.wikidata.org/entity/Q14745,pohištvo
http://www.wikidata.org/entity/Q14750991,Commonwealth War Graves Commission-begraafplaats
http://www.wikidata.org/entity/Q14750991,Commonwealth War Graves Commission maintained cemetery
http://www.wikidata.org/entity/Q14750991,Friedhof der Commonwealth War Graves Commission
http://www.wikidata.org/entity/Q148453,magic fairy tale
http://www.wikidata.org/entity/Q148453,Zaubermärchen
http://www.wikidata.org/entity/Q148453,ihmesatu
http://www.wikidata.org/entity/Q148571,aita
http://www.wikidata.org/entity/Q148571,fence
http://www.wikidata.org/entity/Q148571,hek
http://www.wikidata.org/entity/Q148571,Zaun
http://www.wikidata.org/entity/Q149010,trilogia
http://www.wikidata.org/entity/Q149010,trilogie
http://www.wikidata.org/entity/Q149010,Trilogie
http://www.wikidata.org/entity/Q149010,Trilogija
http://www.wikidata.org/entity/Q149010,trilogy
http://www.wikidata.org/entity/Q149377,sotilasoperaatiosuunnitelma
http://www.wikidata.org/entity/Q149377,Operationsplan
http://www.wikidata.org/entity/Q149377,militair plan
http://www.wikidata.org/entity/Q149377,military operation plan
http://www.wikidata.org/entity/Q149537,novela
http://www.wikidata.org/entity/Q149537,novella
http://www.wikidata.org/entity/Q149537,novelle
http://www.wikidata.org/entity/Q149537,Novelle
http://www.wikidata.org/entity/Q149537,pienoisromaani
http://www.wikidata.org/entity/Q149566,middle school
http://www.wikidata.org/entity/Q149566,Mittelschule
http://www.wikidata.org/entity/Q149566,tussenschool
http://www.wikidata.org/entity/Q149566,yläaste
http://www.wikidata.org/entity/Q1495738,kaasutehdas
http://www.wikidata.org/entity/Q1495738,gasworks
http://www.wikidata.org/entity/Q1495738,Gaswerk
http://www.wikidata.org/entity/Q1495738,gasfabriek
http://www.wikidata.org/entity/Q1496857,gebedenboek
http://www.wikidata.org/entity/Q1496857,Gebetbuch
http://www.wikidata.org/entity/Q1496857,prayer book
http://www.wikidata.org/entity/Q1496857,rukouskirja
http://www.wikidata.org/entity/Q1497067,Gebirgsstraße
http://www.wikidata.org/entity/Q1497067,mountain road
http://www.wikidata.org/entity/Q1497364,building complex
http://www.wikidata.org/entity/Q1497364,Gebäudekomplex
http://www.wikidata.org/entity/Q1497364,gebouwencomplex
http://www.wikidata.org/entity/Q1497364,rakennuskompleksi
http://www.wikidata.org/entity/Q1497364,sklop zgradb
http://www.wikidata.org/entity/Q1497375,kompleksi
http://www.wikidata.org/entity/Q1497375,Gebäude-Ensemble
http://www.wikidata.org/entity/Q1497375,architectural ensemble
http://www.wikidata.org/entity/Q1497375,complex bestaande uit meerdere objecten
http://www.wikidata.org/entity/Q1497483,Gedenkkreuz
http://www.wikidata.org/entity/Q1497483,memorial cross
http://www.wikidata.org/entity/Q1497584,cycle of poems
http://www.wikidata.org/entity/Q1497584,gedichtencyclus
http://www.wikidata.org/entity/Q1497584,Gedichtzyklus
http://www.wikidata.org/entity/Q1498804,meergezinswoning
http://www.wikidata.org/entity/Q1498804,Mehrfamilienwohnhaus
http://www.wikidata.org/entity/Q1498804,multiple dwellings
http://www.wikidata.org/entity/Q1498804,usean asunnon talo
http://www.wikidata.org/entity/Q1500615,Gemeindezentrum
http://www.wikidata.org/entity/Q1500615,religious community center
http://www.wikidata.org/entity/Q1501,Schwimmbecken
http://www.wikidata.org/entity/Q1501,zwembad
http://www.wikidata.org/entity/Q1501,uima-allas
http://www.wikidata.org/entity/Q1501,swimming pool
http://www.wikidata.org/entity/Q1501,bazen
http://www.wikidata.org/entity/Q1501855,beginselprogramma
http://www.wikidata.org/entity/Q1501855,Parteiprogramm
http://www.wikidata.org/entity/Q1501855,party platform
http://www.wikidata.org/entity/Q1501855,puolueohjelma
http://www.wikidata.org/entity/Q15026,chair
http://www.wikidata.org/entity/Q15026,stoel
http://www.wikidata.org/entity/Q15026,stol
http://www.wikidata.org/entity/Q15026,Stuhl
http://www.wikidata.org/entity/Q15026,tuoli
http://www.wikidata.org/entity/Q15053464,fictief materiaal
http://www.wikidata.org/entity/Q15053464,kuvitteellinen materiaali
http://www.wikidata.org/entity/Q15053464,fictional material
http://www.wikidata.org/entity/Q15053464,fiktives Material
http://www.wikidata.org/entity/Q15079132,christelijk gebed
http://www.wikidata.org/entity/Q15079132,Christian prayer
http://www.wikidata.org/entity/Q15079132,christliches Gebet
http://www.wikidata.org/entity/Q15079786,ballet
http://www.wikidata.org/entity/Q15079786,ballet
http://www.wikidata.org/entity/Q15079786,Ballett
http://www.wikidata.org/entity/Q1508646,programma
http://www.wikidata.org/entity/Q1508646,programme
http://www.wikidata.org/entity/Q1508646,Programmheft
http://www.wikidata.org/entity/Q1509716,Kollegiatstift
http://www.wikidata.org/entity/Q1509716,kapittelkerk
http://www.wikidata.org/entity/Q1509716,collegiate church
http://www.wikidata.org/entity/Q1509831,Marientitel
http://www.wikidata.org/entity/Q1509831,Marijin naziv
http://www.wikidata.org/entity/Q1509831,titel van Maria
http://www.wikidata.org/entity/Q1509831,title of Virgin Mary
http://www.wikidata.org/entity/Q15123870,kivipiirros
http://www.wikidata.org/entity/Q15123870,litho
http://www.wikidata.org/entity/Q15123870,Lithografie
http://www.wikidata.org/entity/Q15123870,lithograph
http://www.wikidata.org/entity/Q15123870,litografija
http://www.wikidata.org/entity/Q15142894,asemalli
http://www.wikidata.org/entity/Q15142894,weapon model
http://www.wikidata.org/entity/Q15142894,wapenmodel
http://www.wikidata.org/entity/Q15142894,model orožja
http://www.wikidata.org/entity/Q15142894,Waffenmodell
http://www.wikidata.org/entity/Q1516079,complex bestaande uit meerdere monumentale gebouwen
http://www.wikidata.org/entity/Q1516079,cultural heritage ensemble
http://www.wikidata.org/entity/Q1516079,Ensemble
http://www.wikidata.org/entity/Q1517777,Geschichtswerk
http://www.wikidata.org/entity/Q1517777,historical non-fiction literary work
http://www.wikidata.org/entity/Q1517777,historisch werk
http://www.wikidata.org/entity/Q151885,Begriff
http://www.wikidata.org/entity/Q151885,concept
http://www.wikidata.org/entity/Q151885,concept
http://www.wikidata.org/entity/Q151885,käsite
http://www.wikidata.org/entity/Q151885,koncept
http://www.wikidata.org/entity/Q1520009,Getreideheber
http://www.wikidata.org/entity/Q1520009,viljasiilo
http://www.wikidata.org/entity/Q1520009,grain elevator
http://www.wikidata.org/entity/Q1520009,graanzuiger
http://www.wikidata.org/entity/Q15206070,poppodium
http://www.wikidata.org/entity/Q15206070,popular music venue
http://www.wikidata.org/entity/Q1521512,kansalliseepos
http://www.wikidata.org/entity/Q1521512,nationale epos
http://www.wikidata.org/entity/Q1521512,national epic
http://www.wikidata.org/entity/Q1521512,Nationalepos
http://www.wikidata.org/entity/Q15230166,educational literature
http://www.wikidata.org/entity/Q15243209,historic district
http://www.wikidata.org/entity/Q15243209,historisches Gebiet
http://www.wikidata.org/entity/Q15243209,historisch district
http://www.wikidata.org/entity/Q15275719,ponavljajoč se dogodek
http://www.wikidata.org/entity/Q15275719,recurring event
http://www.wikidata.org/entity/Q15275719,terugkerend evenement
http://www.wikidata.org/entity/Q15275719,toistuva tapahtuma
http://www.wikidata.org/entity/Q15275719,wiederkehrendes Ereignis
http://www.wikidata.org/entity/Q1530704,bedrijfsvestiging
http://www.wikidata.org/entity/Q1530704,corporate headquarters
http://www.wikidata.org/entity/Q1530704,Firmensitz
http://www.wikidata.org/entity/Q1530704,yrityksen pääkonttori
http://www.wikidata.org/entity/Q15331236,fictional family
http://www.wikidata.org/entity/Q15331236,kuvitteellinen perhe
http://www.wikidata.org/entity/Q15331236,fiktive Familie
http://www.wikidata.org/entity/Q15331236,fictieve familie
http://www.wikidata.org/entity/Q1533558,Münchener Bilderbogen
http://www.wikidata.org/entity/Q1533558,Münchener Bilderbogen
http://www.wikidata.org/entity/Q1533558,Münchener Bilderbogen
http://www.wikidata.org/entity/Q153562,oopperatalo
http://www.wikidata.org/entity/Q153562,operagebouw
http://www.wikidata.org/entity/Q153562,opera house
http://www.wikidata.org/entity/Q153562,Opernhaus
http://www.wikidata.org/entity/Q153988,skleda
http://www.wikidata.org/entity/Q153988,Schüssel
http://www.wikidata.org/entity/Q153988,kom
http://www.wikidata.org/entity/Q153988,bowl
http://www.wikidata.org/entity/Q153988,kulho
http://www.wikidata.org/entity/Q1541002,burial plot
http://www.wikidata.org/entity/Q1541002,Grabstätte
http://www.wikidata.org/entity/Q1541002,grafperceel
http://www.wikidata.org/entity/Q1541002,hautapaikka
http://www.wikidata.org/entity/Q15416,Fernsehsendung
http://www.wikidata.org/entity/Q15416,televisieprogramma
http://www.wikidata.org/entity/Q15416,television program
http://www.wikidata.org/entity/Q15416,televisio-ohjelma
http://www.wikidata.org/entity/Q15416,televizijska oddaja
http://www.wikidata.org/entity/Q155656,testament
http://www.wikidata.org/entity/Q155656,will
http://www.wikidata.org/entity/Q155656,testamentti
http://www.wikidata.org/entity/Q155656,Testament
http://www.wikidata.org/entity/Q155656,oporoka
http://www.wikidata.org/entity/Q1562052,Realgymnasium
http://www.wikidata.org/entity/Q1562052,Realgymnasium
http://www.wikidata.org/entity/Q15621286,geestelijk werk
http://www.wikidata.org/entity/Q15621286,geistiges Werk
http://www.wikidata.org/entity/Q15621286,intelektualno delo
http://www.wikidata.org/entity/Q15621286,intellectual work
http://www.wikidata.org/entity/Q15621286,luomus
http://www.wikidata.org/entity/Q15632617,fictief mens
http://www.wikidata.org/entity/Q15632617,kuvitteellinen henkilö
http://www.wikidata.org/entity/Q15632617,izmišljena oseba
http://www.wikidata.org/entity/Q15632617,fictional human
http://www.wikidata.org/entity/Q15632617,fiktiver Mensch
http://www.wikidata.org/entity/Q15695196,monografische Reihe
http://www.wikidata.org/entity/Q15695196,monographic series
http://www.wikidata.org/entity/Q1569871,historiallinen teollisuusympäristö
http://www.wikidata.org/entity/Q1569871,industrial heritage site
http://www.wikidata.org/entity/Q1569871,Industriedenkmal
http://www.wikidata.org/entity/Q1569871,industrieel erfgoed
http://www.wikidata.org/entity/Q1570262,unvollendetes Bauwerk
http://www.wikidata.org/entity/Q1570262,unfinished building
http://www.wikidata.org/entity/Q1570262,onvoltooid gebouw
http://www.wikidata.org/entity/Q1570262,Keskeneräinen rakennus
http://www.wikidata.org/entity/Q157031,foundation
http://www.wikidata.org/entity/Q157031,säätiö
http://www.wikidata.org/entity/Q157031,stichting
http://www.wikidata.org/entity/Q157031,Stiftung
http://www.wikidata.org/entity/Q15709879,artwork series
http://www.wikidata.org/entity/Q15709879,kunstwerkenserie
http://www.wikidata.org/entity/Q15709879,Serie von Kunstwerken
http://www.wikidata.org/entity/Q15709879,teossarja
http://www.wikidata.org/entity/Q15711026,oltarni nastavek
http://www.wikidata.org/entity/Q15711026,alttaritaulu
http://www.wikidata.org/entity/Q15711026,Altarbild
http://www.wikidata.org/entity/Q15711026,altaarstuk
http://www.wikidata.org/entity/Q15711026,altarpiece
http://www.wikidata.org/entity/Q15711870,animaatiohahmo
http://www.wikidata.org/entity/Q15711870,animated character
http://www.wikidata.org/entity/Q15711870,animatiepersonage
http://www.wikidata.org/entity/Q15711870,animierte Figur
http://www.wikidata.org/entity/Q15720625,fictional dog
http://www.wikidata.org/entity/Q15720625,kuvitteellinen koira
http://www.wikidata.org/entity/Q15720625,fiktiver Haushund
http://www.wikidata.org/entity/Q15720625,fictieve hond
http://www.wikidata.org/entity/Q15720793,fictief gebouw
http://www.wikidata.org/entity/Q15720793,fictional building
http://www.wikidata.org/entity/Q15720793,fiktives Gebäude
http://www.wikidata.org/entity/Q15720793,kuvitteellinen rakennus
http://www.wikidata.org/entity/Q1572315,collotype technique
http://www.wikidata.org/entity/Q1572315,Valopaino
http://www.wikidata.org/entity/Q1572315,lichtdruk
http://www.wikidata.org/entity/Q1572315,Lichtdruck
http://www.wikidata.org/entity/Q1572600,kuulutus
http://www.wikidata.org/entity/Q1572600,proclamatie
http://www.wikidata.org/entity/Q1572600,proclamation
http://www.wikidata.org/entity/Q1572600,Proklamation
http://www.wikidata.org/entity/Q15727816,Gemäldeserie
http://www.wikidata.org/entity/Q15727816,painting series
http://www.wikidata.org/entity/Q15727816,schilderijenserie
http://www.wikidata.org/entity/Q15727816,taideteossarja
http://www.wikidata.org/entity/Q1573906,concert tour
http://www.wikidata.org/entity/Q1573906,Tournee
http://www.wikidata.org/entity/Q1573906,konserttikiertue
http://www.wikidata.org/entity/Q1573906,concerttournee
http://www.wikidata.org/entity/Q1573906,koncertna turneja
http://www.wikidata.org/entity/Q157570,crematorium
http://www.wikidata.org/entity/Q157570,crematorium
http://www.wikidata.org/entity/Q157570,krematorio
http://www.wikidata.org/entity/Q157570,Krematorium
http://www.wikidata.org/entity/Q15773317,Fernsehfigur
http://www.wikidata.org/entity/Q15773317,personage uit televisieprogramma
http://www.wikidata.org/entity/Q15773317,televisiohahmo
http://www.wikidata.org/entity/Q15773317,television character
http://www.wikidata.org/entity/Q15773347,Filmfigur
http://www.wikidata.org/entity/Q15773347,personage uit film
http://www.wikidata.org/entity/Q15773347,film character
http://www.wikidata.org/entity/Q15773347,elokuvahahmo
http://www.wikidata.org/entity/Q1577547,Mietshaus
http://www.wikidata.org/entity/Q1577547,opbrengsteigendom
http://www.wikidata.org/entity/Q1577547,revenue house
http://www.wikidata.org/entity/Q1577547,vuokrakerrostalo
http://www.wikidata.org/entity/Q1578744,burial vault
http://www.wikidata.org/entity/Q1578744,grafkelder
http://www.wikidata.org/entity/Q1578744,Gruft
http://www.wikidata.org/entity/Q1578744,hautakammio
http://www.wikidata.org/entity/Q1579009,smoke sauna
http://www.wikidata.org/entity/Q1579009,savusauna
http://www.wikidata.org/entity/Q1579009,Rauchsauna
http://www.wikidata.org/entity/Q1579009,Rooksauna
http://www.wikidata.org/entity/Q15812693,graftombe
http://www.wikidata.org/entity/Q15812693,Grablege
http://www.wikidata.org/entity/Q15812693,tomb
http://www.wikidata.org/entity/Q158218,ansassilta
http://www.wikidata.org/entity/Q158218,Fachwerkbrücke
http://www.wikidata.org/entity/Q158218,truss bridge
http://www.wikidata.org/entity/Q158218,vakwerkbrug
http://www.wikidata.org/entity/Q15823129,Carthusian monastery
http://www.wikidata.org/entity/Q15823129,Kartause
http://www.wikidata.org/entity/Q15823129,kartuizerklooster
http://www.wikidata.org/entity/Q15823129,Kartuzija
http://www.wikidata.org/entity/Q15831577,Nichtklassischer Aggregatzustand
http://www.wikidata.org/entity/Q15831577,non-classical state of matter
http://www.wikidata.org/entity/Q15832079,fictional bird
http://www.wikidata.org/entity/Q15832079,kuvitteellinen lintu
http://www.wikidata.org/entity/Q15832079,fiktiver Vogel
http://www.wikidata.org/entity/Q15832079,fictieve vogel
http://www.wikidata.org/entity/Q1583214,astronomical rings
http://www.wikidata.org/entity/Q1583214,astronomski obroči
http://www.wikidata.org/entity/Q1583214,Ringsonnenuhr
http://www.wikidata.org/entity/Q158438,arch bridge
http://www.wikidata.org/entity/Q158438,Bogenbrücke
http://www.wikidata.org/entity/Q158438,boogbrug
http://www.wikidata.org/entity/Q158438,holvisilta
http://www.wikidata.org/entity/Q158438,ločni most
http://www.wikidata.org/entity/Q15848826,Stadtpalais
